aes,wmo,id,name,instr,prov,lon,lat,elev,tz_correct,h_bul,s_bul,hly,syn,tmm,ua,useindex,agency,the_geom
721898,721898,KAIZ,"KAISER LAKE OZARK, LEE C FINE MEMORIAL AIRPORT    ",   SFC,MO,-92.55,38.1,265,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,721898,NWS,01010000208A0F0000048DE2F903B80B415775BF9B4EE432C1
7219,7219,CCCC,BARRAGE ANGLIERS,   SFC,QC,-79.236,47.552,265,-5,none,none,-,-,-,-,7219,SOPFEU,01010000208A0F00009D209771870632415A6CADB073FFCBC0
721904,721904,KAIA,ALLIANCE MUNICIPAL AIRPORT                        ,   SFC,NE,-102.8,42.05,1198,-7,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,721904,NWS,01010000208A0F0000981D68944B4D24C1E3D7DD99A1B026C1
721910,721910,KAFN,JAFFREY MUNI-SILVER RANCH                         ,   SFC,NH,-72,42.8,317,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,721910,NWS,01010000208A0F000056DC8F6DEEE43C415E8B22A31C8115C1
721911,721911,KAFJ,"WASHINGTON, WASHINGTON COUNTY AIRPORT             ",   SFC,PA,-80.283,40.133,361,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,721911,NWS,01010000208A0F000092931423B3CD33419BED58B36B142AC1
721914,721914,KADU,"AUDUBON, AUDUBON COUNTY AIRPORT                   ",   SFC,IA,-94.92,41.701,392,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,721914,NWS,01010000208A0F000062BD3FD6A5EABA40F7FE5440BF2829C1
721924,721924,KACV,ARCATA EUREKA ARCATA AIRPORT                      ,   SFC,CA,-124.1,40.983,66,-8,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,721924,NWS,01010000208A0F0000EE691F68C9BD42C17E6E8880017514C1
721930,721930,KAAT,ALTURAS                                           ,   SFC,CA,-120.567,41.483,1333,-8,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,721930,NWS,01010000208A0F00008DCBF7D95E6D40C1CF317EB2351319C1
721970,721970,K8D3,SISSETON MUNICIPAL AIRPORT                        ,   SFC,SD,-96.983,45.667,354,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,721970,NWS,01010000208A0F0000487DCB1D142103C1AA27DC4CB59F16C1
722003,722003,K6R6,DRYDEN-TERRELL COUNTY AIRPORT                     ,   SFC,TX,-102.217,30.05,708,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,722003,NWS,01010000208A0F00006F01A1300ABA27C159C01C5D888B40C1
72203,72203,KPBI,WEST PALM BEACH/ INT                              ,   SFC,FL,-80.1,26.683,7,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72203,NWS,01010000208A0F0000F97D97CE63D23941745F45CA389842C1
72204,72204,KMLB,MELBOURNE INTERNATIONAL                           ,   SFC,FL,-80.65,28.1,10,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72204,NWS,01010000208A0F0000DF6C948694453841E68470DD2C5E41C1
72207,72207,KSAV,SAVANNAH/MUNICIPAL                                ,   SFC,GA,-81.2,32.133,15,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72207,NWS,01010000208A0F0000302260B98CB635410D03B6AD807C3BC1
72208,72208,KCHS,CHARLESTON/MUN                                    ,   SFC,SC,-80.028,32.895,13,-5,sana35/kawn,xxxxxx/xxxx,-,-,-,-,72208,NWS,01010000208A0F0000A4AB0458AC31374173E5FC8744B139C1
722095,722095,K2WX,BUFFALO                                           ,   SFC,SD,-103.55,45.6,916,-7,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,722095,NWS,01010000208A0F0000C85E7720809724C1BAC4C1D43D7614C1
72211,72211,KTPA,TAMPA/INT                                         ,   SFC,FL,-82.533,27.967,8,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72211,NWS,01010000208A0F0000BF912766462E3541C278F81358D441C1
72212,72212,KCTY,CROSS CITY/CROSS CITY A                           ,   SFC,FL,-83.1,29.617,13,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72212,NWS,01010000208A0F0000DA8DF4E556A433411153162A075F40C1
72213,72213,KAYS,WAYCROSS/WARE CO                                  ,   SFC,GA,-82.4,31.25,46,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72213,NWS,01010000208A0F00002C76E808072D3441ABEA2D40497F3DC1
722139,722139,K1F0,"ARDMORE, ARDMORE DOWNTOWN EXECUTIVE AIRPORT       ",   SFC,OK,-97.122,34.147,257,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722139,NWS,01010000208A0F0000574D55A9F1EB09C10C47EA7023123AC1
72214,72214,KTLH,TALLAHASSEE/MUN                                   ,   SFC,FL,-84.299,30.446,53,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72214,NWS,01010000208A0F00007768778A766B31410F10A1D6DD8B3FC1
722158,722158,K12N,AEROFLEX-ANDOVER AIRPORT                          ,   SFC,NJ,-74.733,41.017,178,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,722158,NWS,01010000208A0F0000C3A43A268F903A419715738EAB0623C1
72216,72216,KABY,ALBANY/MUN                                        ,   SFC,GA,-84.183,31.533,60,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72216,NWS,01010000208A0F00001370F7A8CE4231416190493821803DC1
722160,722160,K11R,"BRENHAM, BRENHAM MUNICIPAL AIRPORT                ",   SFC,TX,-96.374,30.219,94,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722160,NWS,01010000208A0F00005793D923070D02C18C96100AB8B540C1
72217,72217,KMCN,MACON/LEWIS BWILSON                               ,   SFC,GA,-83.65,32.7,108,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72217,NWS,01010000208A0F00003BBF9AAC70B7314128AD5B392F363BC1
722174,722174,KVVG,THE VILLAGES                                      ,   SFC,FL,-81.967,28.967,27,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722174,NWS,01010000208A0F0000BC5995B32ABD354144712AD652CB40C1
722178,722178,KTTA,"SANFORD, SANFORD-LEE COUNTY REGIONAL AIRPORT      ",   SFC,NC,-79.101,35.583,75,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722178,NWS,01010000208A0F00004005F9EF58613741C0C8FC9B0B9034C1
72218,72218,KAGS,AUGUSTA/BUSH FIELD                                ,   SFC,GA,-81.967,33.367,44,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72218,NWS,01010000208A0F00006E3901E4D10E344137FD0182DC7F39C1
722195,722195,KPPQ,"PITTSFIELD, PITTSFIELD PENSTONE MUNICIPAL AIRPORT ",   SFC,IL,-90.778,39.639,216,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722195,NWS,01010000208A0F0000C1ED56DFEB2417418FA6E7FD2D0630C1
722208,722208,KIKK,"KANKAKEE, GREATER KANKAKEE AIRPORT                ",   SFC,IL,-87.846,41.071,192,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722208,NWS,01010000208A0F0000DC4DA6C57C032341CB6166B7644D2AC1
72223,72223,KMOB,MOBILE/BATES FIELD                                ,   SFC,AL,-88.25,30.683,66,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72223,NWS,01010000208A0F00001C63BBB6AEF12541821B033C46FC3FC1
722240,722240,KC75,"LACON, MARSHALL COUNTY AIRPORT                    ",   SFC,IL,-89.386,41.019,173,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722240,NWS,01010000208A0F0000B6645BACD6E51D4114E5614346E52AC1
722251,722251,KAAA,"LINCOLN, LOGAN COUNTY AIRPORT                     ",   SFC,IL,-89.335,40.159,182,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722251,NWS,01010000208A0F0000ADB46F0863B51E414C70D3F2FDE72DC1
72226,72226,KMGM,MONTGOMERY/DANNELLY                               ,   SFC,AL,-86.4,32.3,67,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72226,NWS,01010000208A0F00007356CF43FA1B2B412EE80B774D9F3CC1
722261,722261,KSUT,"OAK ISLAND, BRUNSWICK COUNTY AIRPORT              ",   SFC,NC,-78.075,33.929,8,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722261,NWS,01010000208A0F000042A9F1B266A63941D907EA79BF1737C1
722262,722262,KMGN,"HARBOR SPRINGS, HARBOR SPRINGS AIRPORT            ",   SFC,MI,-84.913,45.426,209,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722262,NWS,01010000208A0F000075689B55025C2841D6988463968F14C1
722263,722263,KLXT,LEES SUMMIT MUNICIPAL                             ,   SFC,MO,-94.367,38.967,306,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722263,NWS,01010000208A0F0000A5F6BEA60229EC4026CE76C5FD6731C1
722266,722266,KDUH,"LAMBERTVILLE, TOLEDO SUBURBAN AIRPORT             ",   SFC,MI,-83.655,41.736,204,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722266,NWS,01010000208A0F00008E405C3C3BA42D4125FAC599D36226C1
722269,722269,KVTI,"VINTON, VINTON VETERANS MEMORIAL AIRPARK AIRPORT  ",   SFC,IA,-92.026,42.219,258,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,722269,NWS,01010000208A0F0000D4E0D1213EEB0E41E9002599082A27C1
722271,722271,KT82,"FREDERICKSBURG, GILLESPIE COUNTY AIRPORT          ",   SFC,TX,-98.909,30.244,517,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722271,NWS,01010000208A0F0000CA10B63AC3A619C17560717E8E9940C1
722277,722277,KMPZ,"MOUNT PLEASANT, MOUNT PLEASANT MUNICIPAL AIRPORT  ",   SFC,IA,-91.511,40.947,224,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722277,NWS,01010000208A0F0000ECD098F9A19F1241845F50DEC58D2BC1
722282,722282,KHNZ,"OXFORD, HENDERSON-OXFORD AIRPORT                  ",   SFC,NC,-78.529,36.362,161,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722282,NWS,01010000208A0F0000AE7BE9E347D73741263E6A5881FB32C1
722283,722283,KHND,"LAS VEGAS, HENDERSON EXECUTIVE AIRPORT            ",   SFC,NV,-115.134,35.973,760,-8,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722283,NWS,01010000208A0F00004E21D48E70333DC17BC033D5822132C1
722307,722307,K1A5,"FRANKLIN, MACON COUNTY AIRPORT                    ",   SFC,NC,-83.417,35.217,616,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722307,NWS,01010000208A0F00005A3897FEDF3C31411BC4A7E9BD9736C1
72232,72232,KBVE,BATON ROUGE                                       ,   SFC,LA,-91.147,30.537,-99,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72232,NWS,01010000208A0F00009C17B24180261941E3ECEC86935340C1
72234,72234,KMEI,MERIDIAN/KEY                                      ,   SFC,MS,-88.75,32.333,91,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72234,NWS,01010000208A0F0000CE531C24C4B72341401233EF6BFE3CC1
72235,72235,KJAN,JACKSON/ALLEN C THOMPSON FIELD                    ,   SFC,MS,-90.08,32.319,91,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72235,NWS,01010000208A0F00006B11D3E921121F41348517BE3E343DC1
722355,722355,K7BM,COTTONWOOD PASS                                   ,   SFC,CO,-106.218,38.782,2995,-7,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722355,NWS,01010000208A0F00001CBED60046252FC1AEB3E663075D30C1
722367,722367,KAFP,"WADESBORO, ANSON COUNTY AIRPORT                   ",   SFC,NC,-80.077,35.021,91,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722367,NWS,01010000208A0F0000C8220D9DDE3536413E87326924E835C1
722375,722375,KAWM,WEST MEMPHIS MUNICIPAL AIRPORT                    ,   SFC,AR,-90.233,35.133,65,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722375,NWS,01010000208A0F00002C639FCBB78D1C41367443415F0D38C1
722382,722382,KBOK,"BROOKINGS, BROOKINGS AIRPORT                      ",   SFC,OR,-124.29,42.074,140,-8,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722382,NWS,01010000208A0F000099852201F16D42C16CBAF93C774A0AC1
722388,722388,KBWP,"WAHPETON, HARRY STERN AIRPORT                     ",   SFC,ND,-96.607,46.244,295,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722388,NWS,01010000208A0F00006BA35188F19AFEC00E897A9B18B612C1
722391,722391,KCBE,"CUMBERLAND, GREATER CUMBERLAND REGIONAL AIRPORT   ",   SFC,MD,-78.761,39.615,236,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,722391,NWS,01010000208A0F0000B3B385676E0A36416C16D50B18DC2AC1
722398,722398,KCLK,"CLINTON, CLINTON REGIONAL AIRPORT                 ",   SFC,OK,-98.921,35.538,492,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722398,NWS,01010000208A0F000034A20215BB4F17C1CBDC4004F96637C1
7224,7224,CCCC,DOMAINE,   SFC,QC,-76.535,47.025,412,-5,none,none,-,-,-,-,7224,SOPFEU,01010000208A0F0000E655B6C4804A354130CBC9A7031FD0C0
722401,722401,KCUH,"CUSHING, CUSHING MUNICIPAL AIRPORT                ",   SFC,OK,-96.773,35.95,279,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722401,NWS,01010000208A0F000018A49AABF8EC04C1E6CCBC2FFCCB36C1
722408,722408,KDRI,"DE RIDDER, BEAUREGARD PARISH AIRPORT              ",   SFC,LA,-93.34,30.832,63,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722408,NWS,01010000208A0F00006D3AAFA0E5900541DDBCBBED4E2040C1
72241,72241,KBPT,PORT ARTHUR/JEFFERSON CO                          ,   SFC,TX,-94.017,29.95,5,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72241,NWS,01010000208A0F0000D30D7C0C86F4F940116F7C866AF840C1
722410,722410,KDVP,"SLAYTON, SLAYTON MUNICIPAL AIRPORT                ",   SFC,MN,-95.782,43.987,495,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722410,NWS,01010000208A0F0000ACD3BD45E851EFC0C478836D1F2D21C1
722415,722415,KEBG,"EDINBURG, EDINBURG INTERNATIONAL AIRPORT          ",   SFC,TX,-98.129,26.442,24,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722415,NWS,01010000208A0F0000D25DD9EA3AF915C1DBAB04EEF34744C1
72242,72242,KGLS,GALVESTON                                         ,   SFC,TX,-94.8,29.3,2,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72242,NWS,01010000208A0F00006DE3E850605FD540CB855B13089841C1
722441,722441,KHBV,"HEBBRONVILLE, JIM HOGG COUNTY AIRPORT             ",   SFC,TX,-98.733,27.333,202,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722441,NWS,01010000208A0F0000FCE7B17CEDCD19C17E321E795B6343C1
72247,72247,KGGG,LONGVIEW                                          ,  CLIM,TX,-94.65,32.35,124,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72247,NWS,01010000208A0F00004D5518CFA2B0E1402DDAD68E08723DC1
722471,722471,KLWA,"SOUTH HAVEN, SOUTH HAVEN AREA REGIONAL AIRPORT    ",   SFC,MI,-86.256,42.351,203,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722471,NWS,01010000208A0F000078014D139C9926411C61B3B0D65325C1
72248,72248,KSHV,SHREVEPORT/REG                                    ,   SFC,LA,-93.841,32.451,85,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72248,NWS,01010000208A0F0000B40D74DBBA3BFD40FD5543A2113E3DC1
722494,722494,KP68,EUREKA                                            ,   SFC,NV,-116,39.6,1812,-8,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,722494,NWS,01010000208A0F0000EAE2720B7F4D3CC1C490584C052427C1
722496,722496,KPCZ,"WAUPACA, WAUPACA MUNICIPAL AIRPORT                ",   SFC,WI,-89.015,44.334,252,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722496,NWS,01010000208A0F000083223807A3B11D410B91DFC30A931EC1
722497,722497,KPEQ,"PECOS, PECOS MUNICIPAL AIRPORT                    ",   SFC,TX,-103.511,31.382,796,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722497,NWS,01010000208A0F00009C96F364B4492BC1EE65FB9925573EC1
7225,7225,CCCC,DOZOIS,   SFC,QC,-77.077,47.447,360,-5,none,none,-,-,-,-,7225,SOPFEU,01010000208A0F000033908BED827B3441301A58C0A4C2D040
72250,72250,KBRO,BROWNSVILLE/INT                                   ,   SFC,TX,-97.419,25.917,7,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72250,NWS,01010000208A0F0000F041E9197D2511C1A54CD3C539D244C1
722500,722500,KPMV,"PLATTSMOUTH, PLATTSMOUTH MUNICIPAL AIRPORT        ",   SFC,NE,-95.918,40.95,366,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722500,NWS,01010000208A0F0000E4FAE172BA9BF3C04B7128C4EFC72BC1
72251,72251,KCRP,CORPUS CHRISTI/INT                                ,   SFC,TX,-97.506,27.779,15,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72251,NWS,01010000208A0F0000EBEDE4AF423111C1F3B5B3246F0243C1
722511,722511,KRPH,"GRAHAM, GRAHAM MUNICIPAL AIRPORT                  ",   SFC,TX,-98.555,33.11,342,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722511,NWS,01010000208A0F0000B729D55E1E2216C1BAFF1CECCFE13BC1
722513,722513,KRSV,"ROBINSON, ROBINSON MUNICIPAL AIRPORT              ",   SFC,IL,-87.65,39.016,141,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722513,NWS,01010000208A0F0000BD89163AF55E244159F311A7F4BB30C1
722526,722526,KSZT,"SANDPOINT, SANDPOINT AIRPORT                      ",   SFC,ID,-116.56,48.299,648,-8,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722526,NWS,01010000208A0F00001EB17F627F0238C13B602FBE03570741
722533,722533,KTIF,"THEDFORD, THOMAS COUNTY AIRPORT                   ",   SFC,NE,-100.569,41.962,892,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722533,NWS,01010000208A0F00008E01541766141DC16AB6DEF8899B27C1
722542,722542,KUTA,"TUNICA, TUNICA MUNICIPAL AIRPORT                  ",   SFC,MS,-90.346,34.681,59,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722542,NWS,01010000208A0F00004F61DD1A961E1C41201D977275E338C1
72255,72255,KVCT,VICTORIA/VICTORIA REGIONAL                        ,   SFC,TX,-96.917,28.85,32,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72255,NWS,01010000208A0F00001185F7E768CF09C1A1D0B94DCCFF41C1
722554,722554,KOBE,OKEECHOBEE COUNTY AIRPORT                         ,   SFC,FL,-80.851,27.267,10,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,722554,NWS,01010000208A0F000032485018D14A384118CA670FAF3042C1
7226,7226,CCCC,RIV. A LA CORNEILLE,   SFC,QC,-76.932,46.75,335,-5,none,none,-,-,-,-,7226,SOPFEU,01010000208A0F0000CCCF2C1A48FA34417D9BD9A509B9EAC0
72261,72261,KDRT,DEL RIO/INT                                       ,   SFC,TX,-100.918,29.374,314,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72261,NWS,01010000208A0F0000DEBF835F52B523C10E10D626574B41C1
72262,72262,KGDP,GUADELUPE PASS                                    ,   SFC,TX,-104.8,31.833,1662,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72262,NWS,01010000208A0F000067EA5DED90212FC1741D9F3494353DC1
72263,72263,KSJT,SAN ANGELO/MATHIS                                 ,   SFC,TX,-100.5,31.367,584,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72263,NWS,01010000208A0F000064051A056CAB21C1D2E38D8B88E63EC1
72264,72264,KMRF,MARFA/MUN                                         ,   SFC,TX,-104.017,30.367,1478,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72264,NWS,01010000208A0F00008BC5B9B376702DC1731A44FB420F40C1
72265,72265,KMAF,MIDLAND/MIDLAND REG AIR TERM                      ,   SFC,TX,-102.189,31.942,875,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72265,NWS,01010000208A0F00006193B94033D526C1C185E893B98F3DC1
72266,72266,KABI,ABILENE/MUN                                       ,   SFC,TX,-99.683,32.417,542,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72266,NWS,01010000208A0F00006BC2DAEDF3851DC1F6DF9480ED0C3DC1
72267,72267,KLBB,LUBBOCK/LUBBOCK INTERNATIONAL                     ,   SFC,TX,-101.817,33.65,996,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72267,NWS,01010000208A0F00001F0E1EBC6DFA24C1FC12818C107A3AC1
72268,72268,KROW,ROSWELL/INDUSTRIAL AIR CENTER                     ,   SFC,NM,-104.533,33.3,1118,-7,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72268,NWS,01010000208A0F0000DF52EAE0BB792DC12B10D51734943AC1
72270,72270,KELP,EL PASO/INT                                       ,   SFC,TX,-106.4,31.8,1206,-7,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72270,NWS,01010000208A0F0000356B7A3FB01732C1873E27B7C3D83CC1
72271,72271,KTCS,TRUTH OR CONSEQUENCES                             ,   SFC,NM,-107.267,33.233,1481,-7,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72271,NWS,01010000208A0F0000D8D2D0F60BF132C165AB57331FFA39C1
72272,72272,KSVC,DOUGLAS BISBEE                                    ,   SFC,AZ,-109.604,31.469,1659,-7,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72272,NWS,01010000208A0F000018D867B01F3D37C166A4C2EB79693CC1
72276,72276,KRQE,WINDOW ROCK AIRPORT                               ,   SFC,AZ,-109.067,35.65,2054,-7,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72276,NWS,01010000208A0F0000BE2A501FDDB434C1B1694376411435C1
72278,72278,KPHX,PHOENIX/SKY HARBOR INT                            ,   SFC,AZ,-112.017,33.433,344,-7,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72278,NWS,01010000208A0F0000855095471A073AC1CADB4661E8EF37C1
72290,72290,KSAN,SAN DIEGO/LINDBERGH                               ,   SFC,CA,-117.167,32.733,5,-8,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72290,NWS,01010000208A0F0000047CD0F8460841C11B4978E318BD36C1
72297,72297,KLGB,LONG BEACH/LB AIRP DAUGHERTY FIELD                ,   SFC,CA,-118.15,33.817,18,-8,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72297,NWS,01010000208A0F000070B17E6EEC6541C1BC7E74B0285434C1
72308,72308,KORF,NORFOLK/INT                                       ,   SFC,VA,-76.2,36.9,8,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72308,NWS,01010000208A0F0000CCC6146026D63A410857DE6F991E31C1
72310,72310,KCAE,COLUMBIA                                          ,   SFC,SC,-81.117,33.95,72,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72310,NWS,01010000208A0F0000D9DE3BA7F81C354140D8FBBB772C38C1
72311,72311,KAHN,ATHENS/MUN                                        ,   SFC,GA,-83.317,33.95,246,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72311,NWS,01010000208A0F00009C22706B0ACF31417A87D242CDD838C1
72312,72312,KGSP,GREENVILLE/GREENVILLE SPARTANBURG                 ,   SFC,SC,-82.217,34.9,293,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72312,NWS,01010000208A0F0000EA893878BE1D334150C083D862D136C1
72314,72314,KCLT,CHARLOTTE/DOUGLAS                                 ,   SFC,NC,-80.933,35.217,228,-5,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72314,NWS,01010000208A0F0000797F9C9623E1344128321FB72DD935C1
72317,72317,KGSO,GREENSBORO/G-HIGH PT                              ,   SFC,NC,-79.943,36.098,276,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72317,NWS,01010000208A0F00001CF0439D55F2354154BDF9A37BF433C1
72320,72320,KRMG,ROME                                              ,   SFC,GA,-85.167,34.35,196,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72320,NWS,01010000208A0F00004E0263ECEDCC2D4174F085D8269938C1
72326,72326,KTYS,KNOXVILLE/MUN                                     ,   SFC,TN,-83.983,35.817,299,-5,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72326,NWS,01010000208A0F000070A78A98483730413F8832CBB6AA35C1
72327,72327,KBNA,NASHVILLE/METROPOLITAN                            ,   SFC,TN,-86.55,36.233,180,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72327,NWS,01010000208A0F000065FEB24803BA2841535039056E7F35C1
7233,7233,CCCC,WAPUS,   SFC,QC,-75.86,47.295,366,-5,none,none,-,-,-,-,7233,SOPFEU,01010000208A0F00006448A981CBE83541023B1D549DCDDA40
72332,72332,KTUP,TUPELO/CD LEMONS MUN                              ,   SFC,MS,-88.767,34.267,110,-6,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72332,NWS,01010000208A0F00008B726B5D0CF722413348EFA4887039C1
72342,72342,KRUE,RUSSELVILLE MUNICIPAL AIRPORT                     ,   SFC,AR,-93.1,35.25,123,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72342,NWS,01010000208A0F0000FB1C077A75BA064154FF6D7B641038C1
72344,72344,KFSM,FORT SMITH/MUN                                    ,   SFC,AR,-94.367,35.333,143,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72344,NWS,01010000208A0F0000723BFE008E3EEE40AAE6CF6653F337C1
72357,72357,KOUN,NORMAN/MAX WESTHEIMER A                           ,   SFC,OK,-97.438,35.181,345,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72357,NWS,01010000208A0F000083019F7F28330DC10D2F9F9E8E2938C1
7236,7236,CCCC,MONT ST-MICHEL,   SFC,QC,-75.433,46.769,260,-5,none,none,-,-,-,-,7236,SOPFEU,01010000208A0F00002F0BB1DDB8A73641C677CDF5198CD2C0
72360,72360,KCAO,CLAYTON/MUN                                       ,   SFC,NM,-103.15,36.45,1515,-7,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72360,NWS,01010000208A0F0000425864F9D5C027C1AC87C8605E2A35C1
72363,72363,KAMA,AMARILLO/INTL                                     ,   SFC,TX,-101.709,35.233,1095,-6,saus70/kwbc,xxxxxx/xxxx,-,-,-,-,72363,NWS,01010000208A0F00005705B6573C0924C192CA5F8ECF9B37C1
72371,72371,KPGA,PAGE/PAGE A                                       ,   SFC,AZ,-111.45,36.933,1314,-7,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72371,NWS,01010000208A0F00001A0C0C02248C37C12E08F1C93DFE31C1
7238,7238,CCCC,LAVERENDRYE,   SFC,QC,-74.913,47.423,412,-5,none,none,-,-,-,-,7238,SOPFEU,01010000208A0F000065938F8CDDE33641BA4537BF31BDEE40
72383,72383,KSDB,SANDBERG                                          ,   SFC,CA,-118.733,34.75,1377,-8,saus80/kwbc,xxxxxx/xxxx,-,-,-,-,72383,NWS,01010000208A0F0000E7F3F922038141C14F14E74E5C6932C1
